period,respondent,respondent-name,fueltype,type-name,value,value-units
2025-07-10 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15753.0,megawatthours
2025-07-10 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3718.0,megawatthours
2025-07-10 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,210.0,megawatthours
2025-07-10 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6232.0,megawatthours
2025-07-10 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14600.0,megawatthours
2025-07-10 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3718.0,megawatthours
2025-07-10 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,205.0,megawatthours
2025-07-10 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6321.0,megawatthours
2025-07-10 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12998.0,megawatthours
2025-07-10 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2025-07-10 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2025-07-10 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6157.0,megawatthours
2025-07-10 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11463.0,megawatthours
2025-07-10 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2025-07-10 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,181.0,megawatthours
2025-07-10 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5673.0,megawatthours
2025-07-10 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10609.0,megawatthours
2025-07-10 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3723.0,megawatthours
2025-07-10 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,185.0,megawatthours
2025-07-10 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4629.0,megawatthours
2025-07-10 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10830.0,megawatthours
2025-07-10 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3726.0,megawatthours
2025-07-10 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,185.0,megawatthours
2025-07-10 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2667.0,megawatthours
2025-07-10 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11480.0,megawatthours
2025-07-10 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3727.0,megawatthours
2025-07-10 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,185.0,megawatthours
2025-07-10 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,698.0,megawatthours
2025-07-10 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11455.0,megawatthours
2025-07-10 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3727.0,megawatthours
2025-07-10 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2025-07-10 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6.0,megawatthours
2025-07-10 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11021.0,megawatthours
2025-07-10 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3726.0,megawatthours
2025-07-10 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,184.0,megawatthours
2025-07-10 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-10 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10767.0,megawatthours
2025-07-10 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3724.0,megawatthours
2025-07-10 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2025-07-10 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-10 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11063.0,megawatthours
2025-07-10 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2025-07-10 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2025-07-10 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-10 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11701.0,megawatthours
2025-07-10 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2025-07-10 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,183.0,megawatthours
2025-07-10 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-10 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12696.0,megawatthours
2025-07-10 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2025-07-10 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,186.0,megawatthours
2025-07-10 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,-1.0,megawatthours
2025-07-10 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13753.0,megawatthours
2025-07-10 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3715.0,megawatthours
2025-07-10 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,186.0,megawatthours
2025-07-10 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-10 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15574.0,megawatthours
2025-07-10 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2025-07-10 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2025-07-10 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-10 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17265.0,megawatthours
2025-07-10 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2025-07-10 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,231.0,megawatthours
2025-07-10 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-10 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18760.0,megawatthours
2025-07-10 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3714.0,megawatthours
2025-07-10 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,258.0,megawatthours
2025-07-10 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3.0,megawatthours
2025-07-10 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19338.0,megawatthours
2025-07-10 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3712.0,megawatthours
2025-07-10 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,312.0,megawatthours
2025-07-10 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,68.0,megawatthours
2025-07-10 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19487.0,megawatthours
2025-07-10 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3711.0,megawatthours
2025-07-10 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-10 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,343.0,megawatthours
2025-07-10 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,715.0,megawatthours
2025-07-09 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19316.0,megawatthours
2025-07-09 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3715.0,megawatthours
2025-07-09 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,332.0,megawatthours
2025-07-09 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1886.0,megawatthours
2025-07-09 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19530.0,megawatthours
2025-07-09 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3715.0,megawatthours
2025-07-09 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,312.0,megawatthours
2025-07-09 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2576.0,megawatthours
2025-07-09 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19314.0,megawatthours
2025-07-09 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2025-07-09 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,306.0,megawatthours
2025-07-09 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3161.0,megawatthours
2025-07-09 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18763.0,megawatthours
2025-07-09 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2025-07-09 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,345.0,megawatthours
2025-07-09 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4020.0,megawatthours
2025-07-09 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17718.0,megawatthours
2025-07-09 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3718.0,megawatthours
2025-07-09 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,353.0,megawatthours
2025-07-09 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5104.0,megawatthours
2025-07-09 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16768.0,megawatthours
2025-07-09 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3722.0,megawatthours
2025-07-09 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,350.0,megawatthours
2025-07-09 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5425.0,megawatthours
2025-07-09 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15249.0,megawatthours
2025-07-09 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3725.0,megawatthours
2025-07-09 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,326.0,megawatthours
2025-07-09 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5835.0,megawatthours
2025-07-09 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13896.0,megawatthours
2025-07-09 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3728.0,megawatthours
2025-07-09 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,261.0,megawatthours
2025-07-09 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5700.0,megawatthours
2025-07-09 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12417.0,megawatthours
2025-07-09 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3729.0,megawatthours
2025-07-09 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,203.0,megawatthours
2025-07-09 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5290.0,megawatthours
2025-07-09 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11119.0,megawatthours
2025-07-09 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3731.0,megawatthours
2025-07-09 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,187.0,megawatthours
2025-07-09 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4379.0,megawatthours
2025-07-09 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10832.0,megawatthours
2025-07-09 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3728.0,megawatthours
2025-07-09 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,183.0,megawatthours
2025-07-09 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2698.0,megawatthours
2025-07-09 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11695.0,megawatthours
2025-07-09 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3726.0,megawatthours
2025-07-09 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,183.0,megawatthours
2025-07-09 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,667.0,megawatthours
2025-07-09 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11855.0,megawatthours
2025-07-09 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3728.0,megawatthours
2025-07-09 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,185.0,megawatthours
2025-07-09 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1.0,megawatthours
2025-07-09 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11485.0,megawatthours
2025-07-09 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3729.0,megawatthours
2025-07-09 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,184.0,megawatthours
2025-07-09 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11258.0,megawatthours
2025-07-09 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3733.0,megawatthours
2025-07-09 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2025-07-09 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11545.0,megawatthours
2025-07-09 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3726.0,megawatthours
2025-07-09 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2025-07-09 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12254.0,megawatthours
2025-07-09 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3724.0,megawatthours
2025-07-09 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,179.0,megawatthours
2025-07-09 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,-1.0,megawatthours
2025-07-09 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13180.0,megawatthours
2025-07-09 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3722.0,megawatthours
2025-07-09 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,181.0,megawatthours
2025-07-09 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14699.0,megawatthours
2025-07-09 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3722.0,megawatthours
2025-07-09 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,185.0,megawatthours
2025-07-09 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16662.0,megawatthours
2025-07-09 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2025-07-09 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,174.0,megawatthours
2025-07-09 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17987.0,megawatthours
2025-07-09 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2025-07-09 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,283.0,megawatthours
2025-07-09 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19911.0,megawatthours
2025-07-09 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3714.0,megawatthours
2025-07-09 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,460.0,megawatthours
2025-07-09 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-07-09 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,20517.0,megawatthours
2025-07-09 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3715.0,megawatthours
2025-07-09 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,506.0,megawatthours
2025-07-09 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,101.0,megawatthours
2025-07-09 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,20262.0,megawatthours
2025-07-09 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3712.0,megawatthours
2025-07-09 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-09 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,585.0,megawatthours
2025-07-09 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,998.0,megawatthours
2025-07-08 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,20590.0,megawatthours
2025-07-08 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3712.0,megawatthours
2025-07-08 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,546.0,megawatthours
2025-07-08 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2141.0,megawatthours
2025-07-08 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19830.0,megawatthours
2025-07-08 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3715.0,megawatthours
2025-07-08 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,445.0,megawatthours
2025-07-08 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3538.0,megawatthours
2025-07-08 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18842.0,megawatthours
2025-07-08 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2025-07-08 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,463.0,megawatthours
2025-07-08 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4743.0,megawatthours
2025-07-08 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17643.0,megawatthours
2025-07-08 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2025-07-08 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,475.0,megawatthours
2025-07-08 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5616.0,megawatthours
2025-07-08 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17206.0,megawatthours
2025-07-08 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2025-07-08 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,470.0,megawatthours
2025-07-08 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5696.0,megawatthours
2025-07-08 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16475.0,megawatthours
2025-07-08 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3723.0,megawatthours
2025-07-08 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,477.0,megawatthours
2025-07-08 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6002.0,megawatthours
2025-07-08 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15326.0,megawatthours
2025-07-08 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3727.0,megawatthours
2025-07-08 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,444.0,megawatthours
2025-07-08 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6044.0,megawatthours
2025-07-08 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13787.0,megawatthours
2025-07-08 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3728.0,megawatthours
2025-07-08 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,372.0,megawatthours
2025-07-08 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6026.0,megawatthours
2025-07-08 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12136.0,megawatthours
2025-07-08 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3732.0,megawatthours
2025-07-08 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-07-08 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,328.0,megawatthours
2025-07-08 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5516.0,megawatthours
2025-07-08 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10803.0,megawatthours
